ссылаться_VERB	refer_NOUN
женщина_NOUN	female_NOUN
бие_NOUN	bi_NOUN
вокзал_NOUN	station_NOUN
психопатология_NOUN	psychopathology_NOUN
лошадь_NOUN	horse_NOUN
наследница_NOUN	heiress_NOUN
таможня_NOUN	custom_NOUN
суть_NOUN	essence_NOUN
ошибка_NOUN	mistake_NOUN
мастерс_NOUN	master_NOUN
награда_NOUN	honour_NOUN
альтернатива_NOUN	alternative_ADJ
отображение_NOUN	display_NOUN
собака_NOUN	dog_NOUN
нейтрализация_NOUN	neutralization_NOUN
преобразование_NOUN	transformation_NOUN
иллюстрировать_VERB	illustrate_VERB
мерь_NOUN	mary_NOUN
сдерживание_NOUN	containment_NOUN
неуловимый_ADJ	elusive_ADJ
мокрый_ADJ	wet_VERB
реализация_NOUN	realization_NOUN
эскиз_NOUN	sketch_NOUN
осциллятор_NOUN	oscillator_NOUN
ограничить_VERB	limit_VERB
вкладчик_NOUN	depositor_NOUN
флорес_NOUN	flore_NOUN
законный_ADJ	legitimate_VERB
километр_NOUN	kilometer_NOUN
бросить_VERB	rush_VERB
беглец_NOUN	runaway_NOUN
санаторий_NOUN	sanatorium_NOUN
соболезнование_NOUN	condolence_NOUN
минимальный_ADJ	minimum_ADJ
палуба_NOUN	deck_NOUN
патрон_NOUN	cartridge_NOUN
летучий_NOUN	volatile_NOUN
ферма_NOUN	farm_NOUN
приток_NOUN	tributary_NOUN
мар_NOUN	mar_NOUN
литий_NOUN	lithium_NOUN
сценарист_NOUN	writer_NOUN
кросс_NOUN	cross_NOUN
позитивно_ADV	positively_ADV
картограф_NOUN	cartographer_NOUN
крыша_NOUN	roof_NOUN
аналогичный_ADJ	similar_ADJ
информация_NOUN	information_NOUN
байдарка_NOUN	kayak_NOUN
картер_NOUN	carter_NOUN
стереотип_NOUN	stereotype_NOUN
существенно_ADV	substantially_ADV
стоматологический_ADJ	dental_ADJ
кандидат_NOUN	candidate_NOUN
враждебность_NOUN	animosity_NOUN
шаблон_NOUN	pattern_VERB
рубина_NOUN	ruby_NOUN
младший_ADJ	youngest_ADJ
блудный_ADJ	prodigal_ADJ
прыгнуть_VERB	jump_VERB
гранж_NOUN	grunge_NOUN
методологический_ADJ	methodological_ADJ
резко_ADV	dramatically_ADV
минимум_NOUN	minimum_ADJ
выброс_NOUN	emission_NOUN
ушиб_NOUN	contusion_NOUN
проповедовать_VERB	preach_VERB
вражда_ADV	enmity_NOUN
старт_NOUN	start_VERB
ревизия_NOUN	audit_NOUN
аэрозоль_NOUN	aerosol_NOUN
кооператив_NOUN	cooperative_NOUN
римлянин_NOUN	roman_NOUN
век_NOUN	century_NOUN
смотреться_VERB	look_VERB
предостережение_NOUN	caution_NOUN
плотность_NOUN	density_NOUN
вариться_VERB	brew_VERB
похитить_VERB	abductee_NOUN
перегородка_NOUN	partition_NOUN
очаровательный_ADJ	enchant_VERB
перенести_VERB	reschedule_VERB
незначительный_ADJ	insignificant_ADJ
изгнание_NOUN	exile_NOUN
ухаживать_VERB	court_VERB
хвать_VERB	praise_NOUN
коллизия_NOUN	conflict_VERB
понижение_NOUN	demotion_NOUN
искра_NOUN	spark_VERB
значительно_ADV	considerably_ADV
фут_NOUN	bop_VERB
капуста_NOUN	kale_NOUN
серый_ADJ	gray_NOUN
брызги_NOUN	splatter_NOUN
почва_VERB	soil_NOUN
лом_NOUN	scrap_VERB
одолеть_VERB	overpower_VERB
мозг_NOUN	brain_NOUN
рептилия_NOUN	reptile_NOUN
неофициально_ADV	informally_ADV
троянец_NOUN	trojan_NOUN
трогать_VERB	touch_VERB
оливка_NOUN	olive_NOUN
асфальт_NOUN	pavement_NOUN
метрик_NOUN	metric_NOUN
ник_NOUN	nick_VERB
связь_NOUN	communication_NOUN
угонщик_NOUN	hijacker_NOUN
общежитие_NOUN	dormitory_NOUN
рядовой_ADJ	private_NOUN
великодушие_NOUN	generosity_NOUN
ученый_NOUN	scholar_NOUN
вторгнуться_VERB	invade_VERB
карандаш_NOUN	pencil_NOUN
идиотизм_NOUN	moronic_ADJ
географ_NOUN	geographer_NOUN
чувствительность_NOUN	sensibility_NOUN
мечеть_NOUN	mosque_NOUN
диссертация_NOUN	dissertation_NOUN
догадка_NOUN	guess_NOUN
уступка_NOUN	concession_NOUN
носить_VERB	wear_NOUN
конфедерация_NOUN	confederacy_NOUN
нумеровать_VERB	number_VERB
коран_NOUN	quran_ADJ
смутно_ADV	vaguely_ADV
просто_ADJ	simpler_ADJ
создание_NOUN	create_VERB
секретность_NOUN	secrecy_NOUN
молиться_VERB	pray_NOUN
постановить_VERB	rule_VERB
амфибия_NOUN	amphibian_NOUN
обаяние_NOUN	cuteness_NOUN
болото_NOUN	swamp_VERB
ойрат_NOUN	oirat_NOUN
ионосфера_NOUN	ionospheric_ADJ
храбро_NOUN	bravely_ADV
гомер_NOUN	homer_NOUN
картошка_NOUN	fry_NOUN
пресвитерианство_NOUN	presbyterianism_NOUN
незначительно_ADV	slightly_ADV
композит_NOUN	composite_NOUN
кариес_NOUN	cavity_NOUN
напряжение_NOUN	voltage_NOUN
двать_NOUN	basement_NOUN
гроссмейстер_NOUN	grandmaster_NOUN
возвращать_VERB	return_NOUN
ловушка_NOUN	trap_VERB
пошлина_NOUN	duty_NOUN
ант_NOUN	ante_VERB
фланец_NOUN	flange_NOUN
ребенок_NOUN	baby_NOUN
упорство_NOUN	persistence_NOUN
нигилизм_NOUN	nihilism_NOUN
импульс_NOUN	momentum_NOUN
светодиод_NOUN	led_NOUN
арбалет_NOUN	crossbow_NOUN
орошение_NOUN	irrigation_NOUN
канонизировать_VERB	canonize_VERB
алифатический_ADJ	aliphatic_ADJ
начальный_ADJ	initial_ADJ
поддержка_NOUN	support_NOUN
мат_NOUN	checkmate_VERB
превосходство_NOUN	supremacy_NOUN
объединять_VERB	combine_NOUN
беспокоить_VERB	bother_VERB
переписать_VERB	rewrite_VERB
рассмотрение_NOUN	review_NOUN
гуманоид_NOUN	humanoid_NOUN
конфета_NOUN	candy_NOUN
отличительный_ADJ	distinctive_ADJ
опросить_VERB	interviewee_NOUN
трюк_NOUN	stunt_NOUN
научно_ADV	scientifically_ADV
тяга_NOUN	craving_NOUN
эпидемиологический_ADJ	epidemiological_ADJ
рвота_NOUN	vomit_VERB
преследовать_VERB	chase_VERB
корабль_NOUN	ship_NOUN
досадно_ADV	vex_VERB
бросить_VERB	jilt_VERB
резонанс_NOUN	resonance_NOUN
украшение_NOUN	decoration_NOUN
прощение_NOUN	forgiveness_NOUN
объект_NOUN	facility_NOUN
строить_VERB	build_NOUN
пигмей_NOUN	pygmy_NOUN
предназначить_VERB	design_VERB
яркость_NOUN	luminance_NOUN
динозавр_NOUN	dinosaur_NOUN
страна_NOUN	country_NOUN
счастливый_ADJ	happy_ADJ
увлечение_NOUN	infatuation_NOUN
закрытие_NOUN	closure_NOUN
подчеркнуть_VERB	stress_VERB
уволить_VERB	sack_VERB
литератор_NOUN	literati_NOUN
подходить_VERB	suitable_ADJ
коробка_NOUN	box_NOUN
микс_NOUN	mix_NOUN
считать_VERB	count_VERB
парнокопытный_ADJ	artiodactyl_NOUN
папочка_NOUN	daddy_NOUN
социалистический_ADJ	socialist_NOUN
минерал_NOUN	mineral_NOUN
покаяние_NOUN	repentance_NOUN
многообразие_NOUN	manifold_NOUN
намекать_VERB	hint_VERB
ханство_NOUN	khanate_NOUN
ошибка_NOUN	mistake_VERB
сфинктра_NOUN	sphincter_NOUN
биохимия_NOUN	biochemistry_NOUN
переводчик_NOUN	translator_NOUN
северный_NOUN	north_ADV
субъективизм_NOUN	subjectivism_NOUN
линк_NOUN	link_NOUN
кривизна_NOUN	curvature_NOUN
тирания_NOUN	tyranny_NOUN
ярко_ADV	brightly_ADV
устойчивый_ADJ	sustainable_ADJ
диета_NOUN	diet_NOUN
электрически_ADV	electrically_ADV
пострадавший_NOUN	casualty_NOUN
одобрить_VERB	approve_VERB
юридический_ADJ	juridical_ADJ
загрязнение_NOUN	contamination_NOUN
ведущий_VERB	lead_VERB
доступность_NOUN	accessibility_NOUN
смещение_NOUN	offset_VERB
сонет_NOUN	sonnet_NOUN
вагон_NOUN	wagon_NOUN
кириллица_NOUN	cyrillic_ADJ
исторически_ADV	historically_ADV
сас_NOUN	sa_NOUN
цинизм_NOUN	cynicism_NOUN
осторожно_ADJ	careful_ADJ
вестерна_ADJ	western_NOUN
черт_NOUN	trait_NOUN
электрификация_NOUN	electrification_NOUN
критик_NOUN	criticism_NOUN
оккультный_ADJ	occult_NOUN
рысь_NOUN	lynx_NOUN
оперативный_ADJ	prompt_VERB
разрушить_VERB	demolish_VERB
беседа_NOUN	conversation_NOUN
популяризация_NOUN	popularize_VERB
интернационализация_NOUN	internationalization_NOUN
вдох_NOUN	breath_NOUN
ться_VERB	moose_VERB
дуэт_NOUN	duet_NOUN
барон_NOUN	baron_NOUN
бесспорно_ADV	undeniably_ADV
полномочный_ADJ	plenipotentiary_ADJ
фанатик_NOUN	fanatic_ADJ
стабилизация_NOUN	stabilization_NOUN
натурализм_NOUN	naturalism_NOUN
поручень_NOUN	handrail_NOUN
мавзолей_NOUN	mausoleum_NOUN
кассета_NOUN	cassette_NOUN
ог_NOUN	ge_NOUN
бесплодие_NOUN	infertility_NOUN
аватар_NOUN	avatar_NOUN
возвести_VERB	erect_VERB
иск_NOUN	lawsuit_NOUN
техника_NOUN	technique_NOUN
явно_ADV	clearly_ADV
конфиденциальность_NOUN	confidentiality_NOUN
троцкист_NOUN	trotskyist_NOUN
отравить_VERB	poison_VERB
пахать_VERB	plow_VERB
рейс_NOUN	flight_NOUN
взломать_VERB	hack_VERB
деформация_NOUN	deformation_NOUN
фермион_NOUN	fermion_NOUN
невозможный_ADJ	unable_ADJ
эксцесс_NOUN	excess_NOUN
обрезание_NOUN	circumcision_NOUN
обморок_NOUN	faint_VERB
эволюционно_ADV	evolutionarily_ADV
случай_NOUN	case_NOUN
популярный_ADJ	popular_ADJ
подрывной_ADJ	subversive_ADJ
микроб_NOUN	microbial_ADJ
инкубационный_ADJ	incubation_NOUN
замечание_NOUN	observation_NOUN
предположительно_ADV	allegedly_ADV
ответить_VERB	answer_NOUN
трусы_NOUN	panty_NOUN
женщина_NOUN	female_ADJ
успешный_ADJ	successful_ADJ
геронтология_NOUN	gerontology_NOUN
центробежный_ADJ	centrifugal_ADJ
курт_NOUN	curt_NOUN
отклонение_NOUN	rejection_NOUN
пещера_NOUN	cave_NOUN
кухня_NOUN	kitchen_NOUN
заявитель_NOUN	applicant_NOUN
охотно_ADV	willingly_ADV
мистер_NOUN	mist_NOUN
клад_NOUN	treasure_NOUN
индустрия_NOUN	industry_NOUN
вебсайт_NOUN	website_NOUN
туфля_NOUN	sho_NOUN
метафизический_ADJ	metaphysical_ADJ
контрабанда_NOUN	smuggle_VERB
чужой_ADJ	stranger_NOUN
купюра_NOUN	bill_NOUN
неприятие_NOUN	rejection_NOUN
минута_NOUN	second_NOUN
порицание_NOUN	censure_NOUN
эксперимент_NOUN	experiment_VERB
тормоз_NOUN	brake_VERB
уменьшиться_VERB	decrease_VERB
мотивация_NOUN	motivation_NOUN
неблагоприятный_ADJ	unfavorable_ADJ
структурно_ADV	structurally_ADV
ребенок_NOUN	child_NOUN
лента_NOUN	feed_NOUN
крестьянство_NOUN	peasantry_NOUN
испугаться_VERB	scar_VERB
серия_NOUN	episode_NOUN
анализатор_NOUN	analyzer_NOUN
скандинавский_ADJ	scandinavian_ADJ
горький_ADJ	bitterly_ADV
грудной_ADJ	pectoral_ADJ
публичный_ADJ	public_ADJ
холод_NOUN	cold_NOUN
раввина_NOUN	rabbi_NOUN
свойство_NOUN	property_NOUN
согласный_ADJ	agree_VERB
опоздание_NOUN	tardiness_NOUN
поразительно_ADV	astound_VERB
направить_VERB	dispatch_VERB
связь_NOUN	connection_NOUN
директива_NOUN	directive_ADJ
протекторат_NOUN	protectorate_NOUN
гибрид_NOUN	hybrid_NOUN
парашют_NOUN	parachute_NOUN
приставать_VERB	molest_VERB
медиа_NOUN	medium_NOUN
репродуктивный_ADJ	reproductive_ADJ
дрова_NOUN	wood_NOUN
излучать_VERB	radiate_VERB
съемка_NOUN	shoot_VERB
устав_NOUN	statute_NOUN
эстетически_ADV	aesthetically_ADV
надежда_NOUN	hopeful_ADJ
ружье_NOUN	rifle_NOUN
дефицит_NOUN	shortfall_NOUN
посадка_NOUN	plant_VERB
воевать_VERB	belligerent_NOUN
ласково_ADV	affectionately_ADV
отбор_NOUN	selection_NOUN
розыгрыш_NOUN	raffle_NOUN
опубликовать_VERB	post_VERB
закупка_NOUN	purchase_NOUN
микология_NOUN	mycology_NOUN
иннинг_NOUN	inning_NOUN
понтон_NOUN	pontoon_NOUN
спираль_NOUN	spiral_NOUN
компьютеризация_NOUN	computerization_NOUN
регистрировать_VERB	register_NOUN
соус_NOUN	dip_VERB
пип_NOUN	peep_VERB
уэст_NOUN	west_ADJ
кратер_NOUN	crater_VERB
полицейский_NOUN	policeman_NOUN
аландский_ADJ	land_NOUN
доказательство_NOUN	evidence_NOUN
протестуть_VERB	protester_NOUN
дублирование_NOUN	duplication_NOUN
румына_NOUN	romanian_NOUN
неравенство_NOUN	inequality_NOUN
фаза_NOUN	phase_NOUN
сор_NOUN	pd_NOUN
проступок_NOUN	misdemeanor_NOUN
усиление_NOUN	reinforcement_NOUN
баррель_NOUN	barrel_NOUN
давка_NOUN	stampede_NOUN
результат_NOUN	result_NOUN
вегетативный_ADJ	vegetative_ADJ
масонский_ADJ	masonic_ADJ
конкурс_NOUN	contest_NOUN
грабеж_NOUN	loot_VERB
пик_NOUN	pic_ADJ
смешивание_NOUN	mix_VERB
переборка_NOUN	bulkhead_NOUN
праздник_NOUN	celebration_NOUN
простор_NOUN	vastness_NOUN
творчески_ADV	creatively_ADV
смещение_NOUN	displacement_NOUN
группировка_NOUN	grouping_NOUN
встреча_NOUN	encounter_NOUN
ответить_VERB	answer_VERB
исправительный_ADJ	correctional_ADJ
бриллиант_NOUN	diamond_NOUN
аккредитация_NOUN	accreditation_NOUN
неприкосновенность_NOUN	inviolability_NOUN
правило_NOUN	regulation_NOUN
складка_NOUN	fold_NOUN
подчеркивать_VERB	stress_NOUN
сосед_NOUN	neighbour_NOUN
шестиугольный_ADJ	hexagonal_ADJ
преподаватель_NOUN	faculty_NOUN
привет_NOUN	greeting_NOUN
десятка_NOUN	ten_NOUN
сортировка_NOUN	sort_VERB
добровольно_ADV	volunteer_VERB
нейтральный_ADJ	neutral_ADJ
недоступный_ADJ	inaccessible_ADJ
капитан_NOUN	captain_NOUN
содружество_NOUN	commonwealth_NOUN
перевозить_ADJ	transport_VERB
имя_NOUN	nome_NOUN
дробь_NOUN	fraction_NOUN
попустительство_NOUN	connivance_NOUN
аллель_NOUN	allele_NOUN
специализировать_VERB	specialise_VERB
заговорщик_NOUN	conspirator_NOUN
салфетка_NOUN	napkin_NOUN
устоять_VERB	resist_VERB
спаситель_NOUN	savior_NOUN
студия_NOUN	studio_NOUN
чувственность_NOUN	sensuality_NOUN
безопасно_ADV	safely_ADV
ранить_VERB	injure_VERB
продовольственный_ADJ	food_NOUN
заметить_VERB	notice_VERB
институт_NOUN	institution_NOUN
забастовка_NOUN	strike_VERB
марксизм_NOUN	marxism_NOUN
банк_NOUN	jar_NOUN
наказать_VERB	punish_VERB
отходы_NOUN	waste_NOUN
калибр_NOUN	calibre_NOUN
хулиган_NOUN	hooligan_NOUN
сержант_NOUN	sergeant_NOUN
сходство_NOUN	similarity_NOUN
процедура_NOUN	procedure_NOUN
законодательство_NOUN	legislation_NOUN
атаковать_VERB	attack_VERB
воздействие_NOUN	impact_NOUN
заблуждение_NOUN	delusion_NOUN
борщ_NOUN	borscht_NOUN
аккаунт_NOUN	account_NOUN
рекурсия_NOUN	recursion_NOUN
пастор_NOUN	pastor_NOUN
драматург_NOUN	playwright_NOUN
засада_NOUN	ambush_VERB
безошибочно_ADV	unmistakably_ADV
дополнение_NOUN	supplement_NOUN
пленный_NOUN	captive_NOUN
процент_NOUN	interest_NOUN
интерпретировать_VERB	interpret_VERB
неприемлемый_ADJ	unacceptable_ADJ
хартия_NOUN	charter_NOUN
кес_NOUN	ce_NOUN
таблица_NOUN	table_NOUN
травоядный_ADJ	herbivore_NOUN
стрелка_NOUN	gunman_NOUN
упадок_NOUN	decline_NOUN
помнить_VERB	memorize_VERB
россыпь_NOUN	placer_NOUN
транспондер_NOUN	transponder_NOUN
украинский_ADJ	ukrainian_ADJ
поднимать_VERB	lift_NOUN
несогласие_NOUN	disagreement_NOUN
центр_NOUN	centre_NOUN
мя_NOUN	mei_NOUN
победить_VERB	defeat_NOUN
подрывной_ADJ	disruptive_ADJ
коллекционный_ADJ	collectible_ADJ
травяной_ADJ	herbal_ADJ
баба_NOUN	bab_NOUN
пульсация_NOUN	pulsation_NOUN
архетип_NOUN	archetype_NOUN
скворец_NOUN	starling_NOUN
собственность_NOUN	ownership_NOUN
гостеприимство_NOUN	hospitality_NOUN
кредитование_NOUN	lend_VERB
рассказывать_VERB	tell_VERB
ранить_VERB	wound_VERB
нейронный_ADJ	neural_ADJ
